"","Loop_number","No_loop","Loop"
"158",0,0,1
"159",0,0,1
"160",0,0,1
"161",0,0,1
"162",0,0,1
"163",0,0,1
"164",0,0,1
"165",0,0,1
"166",0,0,1
"167",0,0,1
"168",0,0,1
"169",0,0,1
"170",0,0,1
"171",0,0,1
"172",0,0,1
"173",0,0,1
"174",0,0,1
"175",0,0,1
"176",0,0,1
"177",0,0,1
"178",0,0,1
"179",3,0,1
"180",0,0,1
"181",0,0,1
"182",0,0,1
"183",1,0,1
"184",1,0,1
"185",1,0,1
"186",0,0,1
"187",0,0,1
"188",0,0,1
"189",1,0,1
"190",2,0,1
"191",1,0,1
"192",0,0,1
"193",0,0,1
"194",0,0,1
"195",4,0,1
"196",1,0,1
"197",0,0,1
"198",0,0,1
"199",0,0,1
"200",0,0,1
"201",1,0,1
"202",6,0,1
"203",0,0,1
"204",1,0,1
"205",0,0,1
"206",0,0,1
"207",1,0,1
"208",0,0,1
"209",1,0,1
"210",0,0,1
"211",0,0,1
"212",0,0,1
"213",0,0,1
"214",0,0,1
"215",0,0,1
"216",0,0,1
"217",1,0,1
"218",3,0,1
"219",1,0,1
"220",1,0,1
"221",6,0,1
"222",0,0,1
"223",5,0,1
"224",3,0,1
"225",0,0,1
"226",4,0,1
"227",3,0,1
"228",2,0,1
"229",0,0,1
"230",5,0,1
"231",4,0,1
"232",0,0,1
"233",3,0,1
"234",0,0,1
"235",8,0,1
"236",5,0,1
"237",0,0,1
"238",0,0,1
"239",6,0,1
"240",2,0,1
"241",0,0,1
"242",2,0,1
"243",0,0,1
"244",0,0,1
"245",0,0,1
"246",1,0,1
"247",0,0,1
"248",0,0,1
"249",0,0,1
"250",0,0,1
"251",0,0,1
"252",0,0,1
"253",0,0,1
"254",0,0,1
"255",0,0,1
"256",0,0,1
"257",0,0,1
"258",0,0,1
"259",3,0,1
"260",1,0,1
"261",0,0,1
"262",0,0,1
"263",1,0,1
"264",5,0,1
"265",0,0,1
"266",3,0,1
"267",0,0,1
"268",0,0,1
"269",1,0,1
"270",3,0,1
"271",3,0,1
"272",6,0,1
"273",0,0,1
"274",2,0,1
"275",0,0,1
"276",0,0,1
"277",0,0,1
"278",0,0,1
"279",5,0,1
"280",0,0,1
"281",2,0,1
"282",0,0,1
"283",1,0,1
"284",0,0,1
"285",1,0,1
"286",10,0,1
"287",0,0,1
"288",1,0,1
"289",0,0,1
"290",2,0,1
"291",0,0,1
"292",0,0,1
"293",0,0,1
"294",0,0,1
"295",4,0,1
"296",2,0,1
"297",2,0,1
"298",2,0,1
"299",0,0,1
"300",0,0,1
"301",0,0,1
"302",0,0,1
"303",0,0,1
"304",0,0,1
"305",0,0,1
"306",0,0,1
"307",0,0,1
"308",0,0,1
"309",0,0,1
"310",0,0,1
