"","FFL","No_FFL","PP","PM","PN","NP","NM","NN","MP","MM2","MM1","MN","NonPl_X"
"458",1,0,0,1,0,0,0,0,0,0,0,0,0
"459",1,0,1,0,0,0,0,0,0,0,0,0,0
"460",1,0,1,0,0,0,0,0,0,0,0,0,0
"461",1,0,1,0,0,0,0,0,0,0,0,0,0
"462",0,1,0,0,0,0,0,0,0,0,0,0,0
"463",0,1,0,0,0,0,0,0,0,0,0,0,0
"464",1,0,0,0,0,0,0.5,0.5,0,0,0,0,0
"465",1,0,1,0,0,0,0,0,0,0,0,0,0
"466",0,1,0,0,0,0,0,0,0,0,0,0,0
"467",0,1,0,0,0,0,0,0,0,0,0,0,0
"468",0,1,0,0,0,0,0,0,0,0,0,0,0
"469",0,1,0,0,0,0,0,0,0,0,0,0,0
"470",0,1,0,0,0,0,0,0,0,0,0,0,0
"471",0,1,0,0,0,0,0,0,0,0,0,0,0
"472",0,1,0,0,0,0,0,0,0,0,0,0,0
"473",0,1,0,0,0,0,0,0,0,0,0,0,0
"474",0,1,0,0,0,0,0,0,0,0,0,0,0
"475",0,1,0,0,0,0,0,0,0,0,0,0,0
"476",0,1,0,0,0,0,0,0,0,0,0,0,0
"477",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"478",0,1,0,0,0,0,0,0,0,0,0,0,0
"479",0,1,0,0,0,0,0,0,0,0,0,0,0
"480",0,1,0,0,0,0,0,0,0,0,0,0,0
"481",0,1,0,0,0,0,0,0,0,0,0,0,0
"482",1,0,1,0,0,0,0,0,0,0,0,0,0
"483",1,0,0,1,0,0,0,0,0,0,0,0,0
"484",1,0,0.5,0,0,0,0,0.5,0,0,0,0,0
"485",0,1,0,0,0,0,0,0,0,0,0,0,0
"486",0,1,0,0,0,0,0,0,0,0,0,0,0
"487",0,1,0,0,0,0,0,0,0,0,0,0,0
"488",0,1,0,0,0,0,0,0,0,0,0,0,0
"489",0,1,0,0,0,0,0,0,0,0,0,0,0
"490",0,1,0,0,0,0,0,0,0,0,0,0,0
"491",0,1,0,0,0,0,0,0,0,0,0,0,0
"492",0,1,0,0,0,0,0,0,0,0,0,0,0
"493",0,1,0,0,0,0,0,0,0,0,0,0,0
"494",0,1,0,0,0,0,0,0,0,0,0,0,0
"495",0,1,0,0,0,0,0,0,0,0,0,0,0
"496",1,0,0,0,0,0,0,1,0,0,0,0,0
"497",0,1,0,0,0,0,0,0,0,0,0,0,0
"498",0,1,0,0,0,0,0,0,0,0,0,0,0
"499",0,1,0,0,0,0,0,0,0,0,0,0,0
"500",0,1,0,0,0,0,0,0,0,0,0,0,0
"501",0,1,0,0,0,0,0,0,0,0,0,0,0
"502",0,1,0,0,0,0,0,0,0,0,0,0,0
"503",0,1,0,0,0,0,0,0,0,0,0,0,0
"504",0,1,0,0,0,0,0,0,0,0,0,0,0
"505",0,1,0,0,0,0,0,0,0,0,0,0,0
"506",0,1,0,0,0,0,0,0,0,0,0,0,0
"507",0,1,0,0,0,0,0,0,0,0,0,0,0
"508",0,1,0,0,0,0,0,0,0,0,0,0,0
"509",1,0,0,0,0,0,0,0,0,0,0,1,0
"510",0,1,0,0,0,0,0,0,0,0,0,0,0
"511",0,1,0,0,0,0,0,0,0,0,0,0,0
"512",0,1,0,0,0,0,0,0,0,0,0,0,0
"513",0,1,0,0,0,0,0,0,0,0,0,0,0
"514",0,1,0,0,0,0,0,0,0,0,0,0,0
"515",0,1,0,0,0,0,0,0,0,0,0,0,0
"516",0,1,0,0,0,0,0,0,0,0,0,0,0
"517",0,1,0,0,0,0,0,0,0,0,0,0,0
"518",0,1,0,0,0,0,0,0,0,0,0,0,0
"519",0,1,0,0,0,0,0,0,0,0,0,0,0
"520",1,0,0,0.5,0,0,0,0,0.5,0,0,0,0
"521",0,1,0,0,0,0,0,0,0,0,0,0,0
"522",1,0,0,0.25,0,0,0,0.5,0,0.25,0,0,0
"523",1,0,0,0.133333333333333,0.0666666666666667,0.0666666666666667,0.266666666666667,0.133333333333333,0.0666666666666667,0,0.2,0.0666666666666667,0
"524",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"525",1,0,0,0,0,0,0.428571428571429,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0
"526",0,1,0,0,0,0,0,0,0,0,0,0,0
"527",1,0,0,0.111111111111111,0.111111111111111,0,0.222222222222222,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,0
"528",0,1,0,0,0,0,0,0,0,0,0,0,0
"529",0,1,0,0,0,0,0,0,0,0,0,0,0
"530",0,1,0,0,0,0,0,0,0,0,0,0,0
"531",0,1,0,0,0,0,0,0,0,0,0,0,0
"532",0,1,0,0,0,0,0,0,0,0,0,0,0
"533",0,1,0,0,0,0,0,0,0,0,0,0,0
"534",0,1,0,0,0,0,0,0,0,0,0,0,0
"535",0,1,0,0,0,0,0,0,0,0,0,0,0
"536",0,1,0,0,0,0,0,0,0,0,0,0,0
"537",0,1,0,0,0,0,0,0,0,0,0,0,0
"538",0,1,0,0,0,0,0,0,0,0,0,0,0
"539",0,1,0,0,0,0,0,0,0,0,0,0,0
"540",0,1,0,0,0,0,0,0,0,0,0,0,0
"541",0,1,0,0,0,0,0,0,0,0,0,0,0
"542",0,1,0,0,0,0,0,0,0,0,0,0,0
"543",0,1,0,0,0,0,0,0,0,0,0,0,0
"544",1,0,0,0,0,0,0,0,1,0,0,0,0
"545",0,1,0,0,0,0,0,0,0,0,0,0,0
"546",0,1,0,0,0,0,0,0,0,0,0,0,0
"547",0,1,0,0,0,0,0,0,0,0,0,0,0
"548",0,1,0,0,0,0,0,0,0,0,0,0,0
"549",0,1,0,0,0,0,0,0,0,0,0,0,0
"550",1,0,0,0,0,0,0.5,0,0,0,0.5,0,0
"551",0,1,0,0,0,0,0,0,0,0,0,0,0
"552",1,0,0,0,0,0,0,0,1,0,0,0,0
"553",1,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0,0
"554",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"555",0,1,0,0,0,0,0,0,0,0,0,0,0
"556",0,1,0,0,0,0,0,0,0,0,0,0,0
"557",1,0,0.1,0.3,0.1,0.1,0.1,0,0.1,0,0.2,0,0
"558",1,0,0.4,0,0,0.2,0,0,0.4,0,0,0,0
"559",0,1,0,0,0,0,0,0,0,0,0,0,0
"560",0,1,0,0,0,0,0,0,0,0,0,0,0
"561",0,1,0,0,0,0,0,0,0,0,0,0,0
"562",1,0,0,0,0,0,0.5,0,0,0.5,0,0,0
"563",0,1,0,0,0,0,0,0,0,0,0,0,0
"564",1,0,0,0,0,0,0,0,1,0,0,0,0
"565",0,1,0,0,0,0,0,0,0,0,0,0,0
"566",0,1,0,0,0,0,0,0,0,0,0,0,0
"567",0,1,0,0,0,0,0,0,0,0,0,0,0
"568",1,0,0,0,0,0,0,0,1,0,0,0,0
"569",1,0,0,0,0,0,0,0,1,0,0,0,0
"570",0,1,0,0,0,0,0,0,0,0,0,0,0
"571",0,1,0,0,0,0,0,0,0,0,0,0,0
"572",0,1,0,0,0,0,0,0,0,0,0,0,0
"573",0,1,0,0,0,0,0,0,0,0,0,0,0
"574",0,1,0,0,0,0,0,0,0,0,0,0,0
"575",1,0,0,0.5,0,0,0,0.5,0,0,0,0,0
"576",1,0,0,0.5,0,0,0,0.5,0,0,0,0,0
"577",1,0,0.25,0,0,0,0,0,0,0.5,0,0.25,0
"578",0,1,0,0,0,0,0,0,0,0,0,0,0
"579",0,1,0,0,0,0,0,0,0,0,0,0,0
"580",0,1,0,0,0,0,0,0,0,0,0,0,0
"581",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"582",0,1,0,0,0,0,0,0,0,0,0,0,0
"583",0,1,0,0,0,0,0,0,0,0,0,0,0
"584",0,1,0,0,0,0,0,0,0,0,0,0,0
"585",0,1,0,0,0,0,0,0,0,0,0,0,0
"586",1,0,0,0.5,0.25,0,0,0,0,0,0,0.25,0
"587",0,1,0,0,0,0,0,0,0,0,0,0,0
"588",0,1,0,0,0,0,0,0,0,0,0,0,0
"589",1,0,0,0,1,0,0,0,0,0,0,0,0
"590",0,1,0,0,0,0,0,0,0,0,0,0,0
"591",0,1,0,0,0,0,0,0,0,0,0,0,0
"592",0,1,0,0,0,0,0,0,0,0,0,0,0
"593",0,1,0,0,0,0,0,0,0,0,0,0,0
"594",0,1,0,0,0,0,0,0,0,0,0,0,0
"595",0,1,0,0,0,0,0,0,0,0,0,0,0
"596",0,1,0,0,0,0,0,0,0,0,0,0,0
"597",0,1,0,0,0,0,0,0,0,0,0,0,0
"598",0,1,0,0,0,0,0,0,0,0,0,0,0
"599",0,1,0,0,0,0,0,0,0,0,0,0,0
"600",1,0,0.2,0,0,0,0,0,0,0.4,0,0.4,0
"601",0,1,0,0,0,0,0,0,0,0,0,0,0
"602",0,1,0,0,0,0,0,0,0,0,0,0,0
"603",0,1,0,0,0,0,0,0,0,0,0,0,0
"604",0,1,0,0,0,0,0,0,0,0,0,0,0
"605",0,1,0,0,0,0,0,0,0,0,0,0,0
"606",1,0,0,0,0,0,0,0,0.5,0.5,0,0,0
"607",0,1,0,0,0,0,0,0,0,0,0,0,0
"608",0,1,0,0,0,0,0,0,0,0,0,0,0
"609",1,0,0,0,0,0,0,0,0.5,0,0,0.5,0
"610",1,0,0,0,0,0,0,0,0,1,0,0,0
"611",1,0,0,0,0,0,0,0,1,0,0,0,0
"612",1,0,0,0,0,0.5,0,0,0,0,0.5,0,0
"613",0,1,0,0,0,0,0,0,0,0,0,0,0
"614",0,1,0,0,0,0,0,0,0,0,0,0,0
"615",0,1,0,0,0,0,0,0,0,0,0,0,0
"616",0,1,0,0,0,0,0,0,0,0,0,0,0
"617",0,1,0,0,0,0,0,0,0,0,0,0,0
"618",0,1,0,0,0,0,0,0,0,0,0,0,0
"619",1,0,0,0.5,0.5,0,0,0,0,0,0,0,0
"620",0,1,0,0,0,0,0,0,0,0,0,0,0
"621",0,1,0,0,0,0,0,0,0,0,0,0,0
"622",0,1,0,0,0,0,0,0,0,0,0,0,0
"623",0,1,0,0,0,0,0,0,0,0,0,0,0
"624",0,1,0,0,0,0,0,0,0,0,0,0,0
"625",0,1,0,0,0,0,0,0,0,0,0,0,0
"626",0,1,0,0,0,0,0,0,0,0,0,0,0
"627",0,1,0,0,0,0,0,0,0,0,0,0,0
"628",0,1,0,0,0,0,0,0,0,0,0,0,0
"629",1,0,0,0,0,0,0.5,0,0,0.5,0,0,0
"630",0,1,0,0,0,0,0,0,0,0,0,0,0
"631",0,1,0,0,0,0,0,0,0,0,0,0,0
"632",0,1,0,0,0,0,0,0,0,0,0,0,0
"633",1,0,0,0,1,0,0,0,0,0,0,0,0
"634",0,1,0,0,0,0,0,0,0,0,0,0,0
"635",0,1,0,0,0,0,0,0,0,0,0,0,0
"636",0,1,0,0,0,0,0,0,0,0,0,0,0
"637",0,1,0,0,0,0,0,0,0,0,0,0,0
"638",0,1,0,0,0,0,0,0,0,0,0,0,0
"639",1,0,0,0.4,0.2,0,0,0,0,0,0.4,0,0
"640",0,1,0,0,0,0,0,0,0,0,0,0,0
"641",1,0,0,0,0,0,0,0,0,1,0,0,0
"642",0,1,0,0,0,0,0,0,0,0,0,0,0
"643",0,1,0,0,0,0,0,0,0,0,0,0,0
"644",0,1,0,0,0,0,0,0,0,0,0,0,0
"645",0,1,0,0,0,0,0,0,0,0,0,0,0
"646",0,1,0,0,0,0,0,0,0,0,0,0,0
"647",1,0,0,0,0,0,0,0,1,0,0,0,0
"648",0,1,0,0,0,0,0,0,0,0,0,0,0
"649",0,1,0,0,0,0,0,0,0,0,0,0,0
"650",0,1,0,0,0,0,0,0,0,0,0,0,0
"651",0,1,0,0,0,0,0,0,0,0,0,0,0
"652",0,1,0,0,0,0,0,0,0,0,0,0,0
"653",0,1,0,0,0,0,0,0,0,0,0,0,0
"654",1,0,0,0,0,0,0,0,0,1,0,0,0
"655",0,1,0,0,0,0,0,0,0,0,0,0,0
"656",0,1,0,0,0,0,0,0,0,0,0,0,0
"657",1,0,1,0,0,0,0,0,0,0,0,0,0
"658",0,1,0,0,0,0,0,0,0,0,0,0,0
"659",0,1,0,0,0,0,0,0,0,0,0,0,0
"660",0,1,0,0,0,0,0,0,0,0,0,0,0
"661",0,1,0,0,0,0,0,0,0,0,0,0,0
"662",1,0,0,1,0,0,0,0,0,0,0,0,0
"663",0,1,0,0,0,0,0,0,0,0,0,0,0
"664",0,1,0,0,0,0,0,0,0,0,0,0,0
"665",0,1,0,0,0,0,0,0,0,0,0,0,0
"666",1,0,0,0.6,0.2,0,0,0,0,0,0.2,0,0
"667",1,0,0.285714285714286,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0.142857142857143,0,0,0,0
"668",1,0,0,0,0,0.5,0,0,0.5,0,0,0,0
"669",0,1,0,0,0,0,0,0,0,0,0,0,0
"670",0,1,0,0,0,0,0,0,0,0,0,0,0
"671",0,1,0,0,0,0,0,0,0,0,0,0,0
"672",0,1,0,0,0,0,0,0,0,0,0,0,0
"673",0,1,0,0,0,0,0,0,0,0,0,0,0
"674",0,1,0,0,0,0,0,0,0,0,0,0,0
"675",0,1,0,0,0,0,0,0,0,0,0,0,0
"676",0,1,0,0,0,0,0,0,0,0,0,0,0
"677",0,1,0,0,0,0,0,0,0,0,0,0,0
"678",0,1,0,0,0,0,0,0,0,0,0,0,0
"679",0,1,0,0,0,0,0,0,0,0,0,0,0
"680",1,0,0,0,0,0,0.5,0,0,0,0.25,0.25,0
"681",0,1,0,0,0,0,0,0,0,0,0,0,0
"682",0,1,0,0,0,0,0,0,0,0,0,0,0
"683",0,1,0,0,0,0,0,0,0,0,0,0,0
"684",0,1,0,0,0,0,0,0,0,0,0,0,0
"685",0,1,0,0,0,0,0,0,0,0,0,0,0
"686",0,1,0,0,0,0,0,0,0,0,0,0,0
"687",0,1,0,0,0,0,0,0,0,0,0,0,0
"688",0,1,0,0,0,0,0,0,0,0,0,0,0
"689",1,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0
"690",0,1,0,0,0,0,0,0,0,0,0,0,0
"691",0,1,0,0,0,0,0,0,0,0,0,0,0
"692",0,1,0,0,0,0,0,0,0,0,0,0,0
"693",1,0,0,1,0,0,0,0,0,0,0,0,0
"694",1,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"695",1,0,0,0.333333333333333,0,0,0,0,0,0.333333333333333,0.333333333333333,0,0
"696",0,1,0,0,0,0,0,0,0,0,0,0,0
"697",1,0,0,0.666666666666667,0,0,0,0,0,0,0,0.333333333333333,0
"698",0,1,0,0,0,0,0,0,0,0,0,0,0
"699",1,0,0,1,0,0,0,0,0,0,0,0,0
"700",0,1,0,0,0,0,0,0,0,0,0,0,0
"701",1,0,0.4,0.2,0,0,0.4,0,0,0,0,0,0
"702",0,1,0,0,0,0,0,0,0,0,0,0,0
"703",0,1,0,0,0,0,0,0,0,0,0,0,0
"704",0,1,0,0,0,0,0,0,0,0,0,0,0
"705",1,0,0,0,0,0,1,0,0,0,0,0,0
"706",0,1,0,0,0,0,0,0,0,0,0,0,0
"707",0,1,0,0,0,0,0,0,0,0,0,0,0
"708",0,1,0,0,0,0,0,0,0,0,0,0,0
"709",0,1,0,0,0,0,0,0,0,0,0,0,0
"710",0,1,0,0,0,0,0,0,0,0,0,0,0
"711",0,1,0,0,0,0,0,0,0,0,0,0,0
"712",0,1,0,0,0,0,0,0,0,0,0,0,0
"713",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"714",0,1,0,0,0,0,0,0,0,0,0,0,0
"715",0,1,0,0,0,0,0,0,0,0,0,0,0
"716",1,0,0,0.5,0,0,0.5,0,0,0,0,0,0
"717",0,1,0,0,0,0,0,0,0,0,0,0,0
"718",0,1,0,0,0,0,0,0,0,0,0,0,0
"719",1,0,1,0,0,0,0,0,0,0,0,0,0
"720",0,1,0,0,0,0,0,0,0,0,0,0,0
"721",1,0,0,0,0,0,0,0,1,0,0,0,0
"722",0,1,0,0,0,0,0,0,0,0,0,0,0
"723",0,1,0,0,0,0,0,0,0,0,0,0,0
"724",0,1,0,0,0,0,0,0,0,0,0,0,0
"725",0,1,0,0,0,0,0,0,0,0,0,0,0
"726",0,1,0,0,0,0,0,0,0,0,0,0,0
"727",0,1,0,0,0,0,0,0,0,0,0,0,0
"728",0,1,0,0,0,0,0,0,0,0,0,0,0
"729",0,1,0,0,0,0,0,0,0,0,0,0,0
"730",1,0,0,1,0,0,0,0,0,0,0,0,0
"731",0,1,0,0,0,0,0,0,0,0,0,0,0
"732",1,0,0.2,0.2,0,0,0,0,0.4,0,0.2,0,0
"733",0,1,0,0,0,0,0,0,0,0,0,0,0
"734",0,1,0,0,0,0,0,0,0,0,0,0,0
"735",0,1,0,0,0,0,0,0,0,0,0,0,0
"736",0,1,0,0,0,0,0,0,0,0,0,0,0
"737",0,1,0,0,0,0,0,0,0,0,0,0,0
"738",0,1,0,0,0,0,0,0,0,0,0,0,0
"739",1,0,0,0,0,0,0,0,0,1,0,0,0
"740",0,1,0,0,0,0,0,0,0,0,0,0,0
"741",0,1,0,0,0,0,0,0,0,0,0,0,0
"742",0,1,0,0,0,0,0,0,0,0,0,0,0
"743",0,1,0,0,0,0,0,0,0,0,0,0,0
"744",0,1,0,0,0,0,0,0,0,0,0,0,0
"745",0,1,0,0,0,0,0,0,0,0,0,0,0
"746",0,1,0,0,0,0,0,0,0,0,0,0,0
"747",0,1,0,0,0,0,0,0,0,0,0,0,0
"748",0,1,0,0,0,0,0,0,0,0,0,0,0
"749",0,1,0,0,0,0,0,0,0,0,0,0,0
"750",0,1,0,0,0,0,0,0,0,0,0,0,0
"751",0,1,0,0,0,0,0,0,0,0,0,0,0
"752",0,1,0,0,0,0,0,0,0,0,0,0,0
"753",0,1,0,0,0,0,0,0,0,0,0,0,0
"754",1,0,0,0,0,0,0,0,0,1,0,0,0
"755",0,1,0,0,0,0,0,0,0,0,0,0,0
"756",0,1,0,0,0,0,0,0,0,0,0,0,0
"757",0,1,0,0,0,0,0,0,0,0,0,0,0
"758",0,1,0,0,0,0,0,0,0,0,0,0,0
"759",0,1,0,0,0,0,0,0,0,0,0,0,0
"760",0,1,0,0,0,0,0,0,0,0,0,0,0
"761",1,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0
"762",1,0,0,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0
"763",0,1,0,0,0,0,0,0,0,0,0,0,0
"764",0,1,0,0,0,0,0,0,0,0,0,0,0
"765",0,1,0,0,0,0,0,0,0,0,0,0,0
"766",1,0,0.5,0,0,0.5,0,0,0,0,0,0,0
"767",0,1,0,0,0,0,0,0,0,0,0,0,0
"768",0,1,0,0,0,0,0,0,0,0,0,0,0
"769",0,1,0,0,0,0,0,0,0,0,0,0,0
"770",0,1,0,0,0,0,0,0,0,0,0,0,0
"771",0,1,0,0,0,0,0,0,0,0,0,0,0
"772",0,1,0,0,0,0,0,0,0,0,0,0,0
"773",0,1,0,0,0,0,0,0,0,0,0,0,0
"774",0,1,0,0,0,0,0,0,0,0,0,0,0
"775",0,1,0,0,0,0,0,0,0,0,0,0,0
"776",0,1,0,0,0,0,0,0,0,0,0,0,0
"777",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"778",0,1,0,0,0,0,0,0,0,0,0,0,0
"779",0,1,0,0,0,0,0,0,0,0,0,0,0
"780",0,1,0,0,0,0,0,0,0,0,0,0,0
"781",0,1,0,0,0,0,0,0,0,0,0,0,0
"782",1,0,0,0,0,0,0,0,0,1,0,0,0
"783",0,1,0,0,0,0,0,0,0,0,0,0,0
"784",0,1,0,0,0,0,0,0,0,0,0,0,0
"785",1,0,0,0,0,0,0,0,0,1,0,0,0
"786",0,1,0,0,0,0,0,0,0,0,0,0,0
"787",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0
"788",0,1,0,0,0,0,0,0,0,0,0,0,0
"789",1,0,0,0,0,0,1,0,0,0,0,0,0
"790",1,0,0,0.142857142857143,0,0,0.142857142857143,0,0.142857142857143,0.142857142857143,0.285714285714286,0.142857142857143,0
"791",0,1,0,0,0,0,0,0,0,0,0,0,0
"792",1,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0
"793",1,0,0,0,0,0,0,1,0,0,0,0,0
"794",0,1,0,0,0,0,0,0,0,0,0,0,0
"795",0,1,0,0,0,0,0,0,0,0,0,0,0
"796",0,1,0,0,0,0,0,0,0,0,0,0,0
"797",0,1,0,0,0,0,0,0,0,0,0,0,0
"798",0,1,0,0,0,0,0,0,0,0,0,0,0
"799",0,1,0,0,0,0,0,0,0,0,0,0,0
"800",0,1,0,0,0,0,0,0,0,0,0,0,0
"801",0,1,0,0,0,0,0,0,0,0,0,0,0
"802",1,0,1,0,0,0,0,0,0,0,0,0,0
"803",0,1,0,0,0,0,0,0,0,0,0,0,0
"804",1,0,0.333333333333333,0,0,0.333333333333333,0,0,0.333333333333333,0,0,0,0
"805",1,0,0.2,0.2,0,0,0.2,0,0.4,0,0,0,0
"806",0,1,0,0,0,0,0,0,0,0,0,0,0
"807",0,1,0,0,0,0,0,0,0,0,0,0,0
"808",1,0,0.5,0,0,0,0,0,0.5,0,0,0,0
"809",0,1,0,0,0,0,0,0,0,0,0,0,0
"810",1,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0.333333333333333,0,0,0
"811",0,1,0,0,0,0,0,0,0,0,0,0,0
"812",0,1,0,0,0,0,0,0,0,0,0,0,0
"813",0,1,0,0,0,0,0,0,0,0,0,0,0
"814",0,1,0,0,0,0,0,0,0,0,0,0,0
"815",0,1,0,0,0,0,0,0,0,0,0,0,0
"816",1,0,0,0,0,0,1,0,0,0,0,0,0
"817",0,1,0,0,0,0,0,0,0,0,0,0,0
"818",0,1,0,0,0,0,0,0,0,0,0,0,0
"819",0,1,0,0,0,0,0,0,0,0,0,0,0
"820",0,1,0,0,0,0,0,0,0,0,0,0,0
"821",0,1,0,0,0,0,0,0,0,0,0,0,0
"822",0,1,0,0,0,0,0,0,0,0,0,0,0
"823",1,0,0,0,0,0,0,0,1,0,0,0,0
"824",0,1,0,0,0,0,0,0,0,0,0,0,0
"825",1,0,1,0,0,0,0,0,0,0,0,0,0
"826",0,1,0,0,0,0,0,0,0,0,0,0,0
"827",0,1,0,0,0,0,0,0,0,0,0,0,0
"828",1,0,0,0,0,0,0,0,0,1,0,0,0
"829",0,1,0,0,0,0,0,0,0,0,0,0,0
"830",1,0,0,0.125,0.125,0,0.125,0,0,0,0.25,0.375,0
"831",0,1,0,0,0,0,0,0,0,0,0,0,0
"832",1,0,0,0,0,0,0,0,1,0,0,0,0
"833",0,1,0,0,0,0,0,0,0,0,0,0,0
"834",0,1,0,0,0,0,0,0,0,0,0,0,0
"835",0,1,0,0,0,0,0,0,0,0,0,0,0
"836",0,1,0,0,0,0,0,0,0,0,0,0,0
"837",0,1,0,0,0,0,0,0,0,0,0,0,0
"838",0,1,0,0,0,0,0,0,0,0,0,0,0
"839",0,1,0,0,0,0,0,0,0,0,0,0,0
"840",0,1,0,0,0,0,0,0,0,0,0,0,0
"841",1,0,0.5,0,0,0.125,0,0,0.25,0,0.125,0,0
"842",1,0,0,0.5,0,0,0,0,0,0.5,0,0,0
"843",1,0,0.1,0.3,0,0.1,0,0,0,0.2,0.3,0,0
"844",0,1,0,0,0,0,0,0,0,0,0,0,0
"845",1,0,0,1,0,0,0,0,0,0,0,0,0
"846",0,1,0,0,0,0,0,0,0,0,0,0,0
"847",0,1,0,0,0,0,0,0,0,0,0,0,0
"848",1,0,0,0,0,0,0,0,1,0,0,0,0
"849",0,1,0,0,0,0,0,0,0,0,0,0,0
"850",0,1,0,0,0,0,0,0,0,0,0,0,0
"851",1,0,0,0,0,0,0,0,1,0,0,0,0
"852",0,1,0,0,0,0,0,0,0,0,0,0,0
"853",0,1,0,0,0,0,0,0,0,0,0,0,0
"854",0,1,0,0,0,0,0,0,0,0,0,0,0
"855",1,0,0,0.166666666666667,0,0.166666666666667,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0,0
"856",0,1,0,0,0,0,0,0,0,0,0,0,0
"857",0,1,0,0,0,0,0,0,0,0,0,0,0
"858",0,1,0,0,0,0,0,0,0,0,0,0,0
"859",0,1,0,0,0,0,0,0,0,0,0,0,0
"860",0,1,0,0,0,0,0,0,0,0,0,0,0
"861",0,1,0,0,0,0,0,0,0,0,0,0,0
"862",0,1,0,0,0,0,0,0,0,0,0,0,0
"863",1,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"864",0,1,0,0,0,0,0,0,0,0,0,0,0
"865",0,1,0,0,0,0,0,0,0,0,0,0,0
"866",0,1,0,0,0,0,0,0,0,0,0,0,0
"867",0,1,0,0,0,0,0,0,0,0,0,0,0
"868",0,1,0,0,0,0,0,0,0,0,0,0,0
"869",0,1,0,0,0,0,0,0,0,0,0,0,0
"870",0,1,0,0,0,0,0,0,0,0,0,0,0
"871",0,1,0,0,0,0,0,0,0,0,0,0,0
"872",0,1,0,0,0,0,0,0,0,0,0,0,0
"873",0,1,0,0,0,0,0,0,0,0,0,0,0
"874",0,1,0,0,0,0,0,0,0,0,0,0,0
"875",1,0,0,0,0.333333333333333,0,0,0,0,0,0.666666666666667,0,0
"876",0,1,0,0,0,0,0,0,0,0,0,0,0
"877",0,1,0,0,0,0,0,0,0,0,0,0,0
"878",0,1,0,0,0,0,0,0,0,0,0,0,0
"879",0,1,0,0,0,0,0,0,0,0,0,0,0
"880",0,1,0,0,0,0,0,0,0,0,0,0,0
"881",0,1,0,0,0,0,0,0,0,0,0,0,0
"882",0,1,0,0,0,0,0,0,0,0,0,0,0
"883",0,1,0,0,0,0,0,0,0,0,0,0,0
"884",0,1,0,0,0,0,0,0,0,0,0,0,0
"885",0,1,0,0,0,0,0,0,0,0,0,0,0
"886",0,1,0,0,0,0,0,0,0,0,0,0,0
"887",0,1,0,0,0,0,0,0,0,0,0,0,0
"888",0,1,0,0,0,0,0,0,0,0,0,0,0
"889",0,1,0,0,0,0,0,0,0,0,0,0,0
"890",1,0,0,0,0,0,0,0,0,0,1,0,0
"891",0,1,0,0,0,0,0,0,0,0,0,0,0
"892",0,1,0,0,0,0,0,0,0,0,0,0,0
"893",0,1,0,0,0,0,0,0,0,0,0,0,0
"894",0,1,0,0,0,0,0,0,0,0,0,0,0
"895",0,1,0,0,0,0,0,0,0,0,0,0,0
"896",1,0,0,0,0,0,0,0,1,0,0,0,0
"897",0,1,0,0,0,0,0,0,0,0,0,0,0
"898",0,1,0,0,0,0,0,0,0,0,0,0,0
"899",0,1,0,0,0,0,0,0,0,0,0,0,0
"900",0,1,0,0,0,0,0,0,0,0,0,0,0
"901",0,1,0,0,0,0,0,0,0,0,0,0,0
"902",1,0,0,0,0,0,0,0,1,0,0,0,0
"903",1,0,0,0,0,0,0,0,0,0,0,1,0
"904",0,1,0,0,0,0,0,0,0,0,0,0,0
"905",0,1,0,0,0,0,0,0,0,0,0,0,0
"906",0,1,0,0,0,0,0,0,0,0,0,0,0
"907",0,1,0,0,0,0,0,0,0,0,0,0,0
"908",0,1,0,0,0,0,0,0,0,0,0,0,0
"909",0,1,0,0,0,0,0,0,0,0,0,0,0
"910",0,1,0,0,0,0,0,0,0,0,0,0,0
"911",0,1,0,0,0,0,0,0,0,0,0,0,0
"912",0,1,0,0,0,0,0,0,0,0,0,0,0
"913",0,1,0,0,0,0,0,0,0,0,0,0,0
"914",0,1,0,0,0,0,0,0,0,0,0,0,0
"915",0,1,0,0,0,0,0,0,0,0,0,0,0
"916",0,1,0,0,0,0,0,0,0,0,0,0,0
"917",1,0,0,0.5,0,0,0,0,0,0,0.5,0,0
