"","V1","FBL_number","No_FBL","FBL"
"78","dadA",0,0,1
"79","dadX",0,0,1
"80","bax",0,0,1
"81","borD",0,0,1
"82","btuB",0,0,1
"83","cirA",0,0,1
"84","asnA",0,0,1
"85","clpB",0,0,1
"86","dcyD",0,0,1
"87","flgH",0,0,1
"88","flhA",0,0,1
"89","flhE",0,0,1
"90","fliQ",0,0,1
"91","fucI",0,0,1
"92","carA",0,0,1
"93","codB",0,0,1
"94","dnaJ",0,0,1
"95","dnaK",0,0,1
"96","flgB",0,0,1
"97","flgC",0,0,1
"98","flgD",0,0,1
"99","flgE",0,0,1
"100","flgF",0,0,1
"101","flgG",0,0,1
"102","flgI",0,0,1
"103","flgJ",0,0,1
"104","flgK",0,0,1
"105","flgL",0,0,1
"106","gatB",0,0,1
"107","gatC",0,0,1
"108","gatD",0,0,1
"109","hsdR",0,0,1
"110","lysC",0,0,1
"111","metN",0,0,1
"112","mqo",0,0,1
"113","rpoE",679,0,1
"114","rseA",0,0,1
"115","glgS",0,0,1
"116","glpA",0,0,1
"117","htpX",0,0,1
"118","nmpC",0,0,1
"119","pppA",0,0,1
"120","purD",0,0,1
"121","purL",0,0,1
"122","eptB",0,0,1
"123","flgM",0,0,1
"124","flgN",0,0,1
"125","hisJ",0,0,1
"126","groL",0,0,1
"127","groS",0,0,1
"128","grpE",0,0,1
"129","hslU",0,0,1
"130","hslV",0,0,1
"131","htpG",0,0,1
"132","ygiM",0,0,1
"133","osmB",0,0,1
"134","purC",0,0,1
"135","purH",0,0,1
"136","purK",0,0,1
"137","purM",0,0,1
"138","pyrB",0,0,1
"139","pyrC",0,0,1
"140","ompT",0,0,1
"141","sucD",0,0,1
"142","treB",0,0,1
"143","treC",0,0,1
"144","ybfA",0,0,1
"145","yhcN",0,0,1
"146","ylaC",0,0,1
"147","yqjA",0,0,1
"148","spy",0,0,1
"149","yebE",0,0,1
"150","yijD",0,0,1
"151","yqaE",0,0,1
"152","srlA",0,0,1
"153","srlB",0,0,1
"154","srlD",0,0,1
"155","srlE",0,0,1
"156","ybjX",0,0,1
"157","ycjX",0,0,1
"158","yecR",0,0,1
"159","ymdA",0,0,1
"160","entE",0,0,1
"161","fecA",0,0,1
"162","fepA",0,0,1
"163","fucK",0,0,1
"164","galK",0,0,1
"165","hybA",0,0,1
"166","idnT",0,0,1
"167","malF",0,0,1
"168","malG",0,0,1
"169","malK",0,0,1
"170","malM",0,0,1
"171","malP",0,0,1
"172","folE",0,0,1
"173","hha",0,0,1
"174","lysP",0,0,1
"175","metK",0,0,1
"176","ycjF",0,0,1
"177","yddB",0,0,1
"178","yqfA",0,0,1
"179","ssuD",0,0,1
"180","csgA",0,0,1
"181","iraP",0,0,1
"182","mcbA",0,0,1
"183","yciG",0,0,1
"184","metE",0,0,1
"185","metR",0,0,1
"186","prpB",0,0,1
"187","prpC",0,0,1
"188","prpD",0,0,1
"189","araA",0,0,1
"190","mglA",0,0,1
"191","mglB",0,0,1
"192","mglC",0,0,1
"193","glcA",0,0,1
"194","glcD",0,0,1
"195","glcE",0,0,1
"196","nirB",0,0,1
"197","yhdW",0,0,1
"198","prpE",0,0,1
"199","fumB",0,0,1
"200","entF",0,0,1
"201","ybdZ",0,0,1
"202","leuA",0,0,1
"203","sodA",0,0,1
"204","entB",0,0,1
"205","fepB",0,0,1
"206","metJ",0,0,1
"207","ompW",0,0,1
"208","efeO",0,0,1
"209","fes",0,0,1
"210","entC",0,0,1
"211","fadE",0,0,1
"212","fepC",0,0,1
"213","galT",0,0,1
"214","purT",0,0,1
"215","yddA",0,0,1
"216","hisQ",0,0,1
"217","aroF",0,0,1
"218","gcvP",0,0,1
"219","gltP",0,0,1
"220","pyrD",0,0,1
"221","acs",0,0,1
"222","efeB",0,0,1
"223","napF",0,0,1
"224","bfd",0,0,1
"225","fhuE",0,0,1
"226","gltK",0,0,1
"227","ilvC",0,0,1
"228","fepG",0,0,1
"229","pqqL",0,0,1
"230","yqhD",0,0,1
"231","aroG",0,0,1
"232","idnO",0,0,1
"233","idnD",0,0,1
"234","idnK",0,0,1
"235","cspG",0,0,1
"236","yjjZ",0,0,1
"237","garR",0,0,1
"238","zraP",0,0,1
"239","pspC",0,0,1
"240","pspD",0,0,1
"241","pspA",0,0,1
"242","pspB",0,0,1
"243","ompX",0,0,1
"244","argI",0,0,1
"245","aroL",0,0,1
"246","upp",0,0,1
"247","lamB",0,0,1
"248","yebO",0,0,1
"249","entD",0,0,1
"250","fecR",0,0,1
"251","cysM",0,0,1
"252","fecI",0,0,1
"253","cysD",0,0,1
"254","metF",0,0,1
"255","purB",0,0,1
"256","cysN",0,0,1
"257","cysU",0,0,1
"258","cysJ",0,0,1
"259","astC",0,0,1
"260","astD",0,0,1
"261","sdaA",0,0,1
"262","ugpB",0,0,1
"263","aldB",0,0,1
"264","ccmG",0,0,1
"265","yadS",0,0,1
"266","livG",0,0,1
"267","ecnB",0,0,1
"268","pyrI",0,0,1
"269","flgA",0,0,1
"270","flhB",0,0,1
"271","pspE",0,0,1
"272","yobD",0,0,1
"273","katE",0,0,1
"274","ibpA",0,0,1
"275","purE",0,0,1
"276","ibpB",0,0,1
"277","fhuA",0,0,1
"278","ybaY",0,0,1
"279","ssuC",0,0,1
"280","ssuA",0,0,1
"281","metB",0,0,1
"282","cysI",0,0,1
"283","cpxP",0,0,1
"284","allB",0,0,1
"285","carB",0,0,1
"286","cysP",0,0,1
"287","yfeR",0,0,1
"288","artJ",0,0,1
"289","argD",0,0,1
"290","uidA",0,0,1
"291","ompA",0,0,1
"292","ugd",0,0,1
"293","nanA",0,0,1
"294","nagE",0,0,1
"295","fabB",0,0,1
"296","ubiA",0,0,1
"297","lrhA",8,0,1
"298","yeaY",0,0,1
"299","yibI",0,0,1
"300","garP",0,0,1
"301","tsuA",0,0,1
"302","tsuB",0,0,1
"303","cysC",0,0,1
"304","cysH",0,0,1
"305","cysA",0,0,1
"306","cysW",0,0,1
"307","tcyN",0,0,1
"308","cynT",0,0,1
"309","cynS",0,0,1
"310","cynX",0,0,1
"311","xanP",0,0,1
"312","waaH",0,0,1
"313","ydeN",0,0,1
